COUNTRY;COUNTRY CODE;STATE;STATE CODE;COUNTY;COUNTY CODE;LOCALITY ID;LOCALITY TYPE;LATITUDE;LONGITUDE
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18059215;P;31.3;-4.3
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18059507;P;31.3;-4.3
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18060952;P;31.5;-9.8
Morocco;MA;Fès-Boulemane          ;MA-05;;;L18061208;P;34.1;-5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18061210;P;33.5;-5.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18061220;P;33.4;-5.1
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18066437;P;30.7;-6.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18071448;H;30.4;-9.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18076072;P;31.6;-8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18078690;P;30.8;-9.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18078747;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18079739;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18081165;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18085897;P;31.4;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18085907;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18086166;P;31.3;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18086185;P;31.3;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18086450;P;31.4;-7.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18086507;P;30;-9.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18086513;P;31.4;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18086567;P;31.2;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18086606;P;31.2;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18086780;P;31.5;-7.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18086982;P;30;-9.7
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L18088474;P;35.2;-5.2
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18088658;P;31.2;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18088743;P;31.2;-7.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18088999;P;31;-7.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18090667;P;30.9;-7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18090782;P;31.4;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18093863;P;31.4;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18098230;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18098894;P;31.5;-9.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18098938;P;31.5;-9.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18099040;P;31.5;-9.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18099401;P;31.3;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18102036;P;30.6;-9.8
Morocco;MA;Fès-Boulemane          ;MA-05;;;L18103563;P;33.1;-3.9
Morocco;MA;L'Oriental              ;MA-04;;;L18103699;P;33;-3.8
Morocco;MA;Fès-Boulemane          ;MA-05;;;L18103966;P;33.2;-4.7
Morocco;MA;L'Oriental              ;MA-04;;;L18104283;P;33.6;-3.2
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18104898;P;31.4;-7.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18105209;P;31.3;-6.1
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18106156;P;31.4;-6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18109043;P;31.4;-5.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18112710;P;31.4;-5.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18112899;P;31.6;-5.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18112941;P;30.9;-6.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18116002;P;30;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18116763;P;30.1;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18116854;P;30;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18117137;P;30.8;-6.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18119645;H;30.9;-3.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18123557;P;31.2;-3.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18123654;P;31.2;-3.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18123658;P;31.2;-3.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18123776;P;30;-9.7
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18123797;P;31.3;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18123878;P;31.3;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18124227;P;31.3;-4.2
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18126599;P;31.5;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18126605;P;31.5;-7.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18126723;P;30.9;-6.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18128675;P;31.2;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18129077;P;31.2;-3.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18134023;P;31.3;-4.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18134539;P;30.5;-8.5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18134580;P;30.6;-8.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18135209;P;31.5;-5.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18135290;P;30.5;-7.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18136054;P;30.7;-7.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18136564;P;30.7;-7.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18138169;P;30.9;-7.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18138437;P;31.4;-6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18138450;P;31.4;-6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18141591;P;30.9;-7.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18141907;P;30.7;-7.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18144638;P;30.2;-6.1
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18144642;P;30.4;-5.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18144671;P;31;-6.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18144680;P;30.5;-5.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18144718;P;30.6;-8.1
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18144897;P;30.9;-6.9
Morocco;MA;Fès-Boulemane          ;MA-05;;;L18145261;P;34.1;-5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18145265;P;31.6;-8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18147393;P;31.5;-4.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18147400;P;31.7;-4.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18147563;P;31.3;-6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18151403;P;31.4;-7.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18152882;P;31.3;-4.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18155813;P;31.3;-5.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18155970;P;31.3;-5.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18156216;P;31.3;-5.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18156296;P;31.3;-4.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18156298;P;31.3;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18156306;P;31.3;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18156308;P;31.2;-3.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18156311;P;31.2;-3.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18158297;P;31.1;-7.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18159182;P;31.3;-4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18161129;P;31.5;-7.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18161144;P;31.6;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18168169;P;31.6;-7.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18168543;P;31.4;-5.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18168874;P;31.4;-5.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18170361;P;30;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18172207;P;31;-6.8
Morocco;MA;Fès-Boulemane          ;MA-05;;;L18174920;P;33.1;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18175321;P;31.3;-4.1
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18176390;P;31.2;-8.1
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18176502;P;30.7;-8.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18183375;P;31.5;-9.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18183500;P;31.2;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18188539;P;31.3;-4.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18191071;P;30;-9.7
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18191161;P;31.5;-4.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18191188;P;30;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18191218;P;30;-9.7
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18199375;P;31.2;-3.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18201592;P;31.2;-4.3
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L18202650;P;33.8;-6.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18202771;P;31.3;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18202788;P;31.2;-3.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18202964;P;31.2;-4
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18203611;P;28.5;-9.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18203711;P;30.1;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18203724;P;30.1;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18203730;P;30.1;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18203748;P;30;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18203774;P;30;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18203784;P;30.1;-9.7
Morocco;MA;Fès-Boulemane          ;MA-05;;;L18203988;P;34;-5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18204169;P;31.2;-9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18204445;P;30;-9.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18204473;P;30.4;-9.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18210083;P;31.3;-8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18210203;P;31.3;-4.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18210245;P;30.5;-9.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18210531;P;31.6;-8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18210899;P;32;-4.5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18214227;P;30.1;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18214689;P;30.7;-6.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18220482;P;30.8;-7.3
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18220843;P;31.6;-7.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18221083;P;33.4;-5.2
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18221130;P;31.6;-7.7
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18223734;P;33.5;-5.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18223857;P;30.5;-7.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18223870;P;30.6;-8.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18229417;P;33.8;-5.5
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L18229565;P;34;-6.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18230158;P;31.5;-9.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L18230535;P;33.9;-6.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18233436;P;31.6;-8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18234456;P;31;-4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18240434;P;30;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18244198;P;30;-9.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18252357;P;31.4;-7.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18252434;P;31.5;-4.2
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18252456;P;31.6;-8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18257784;P;30.9;-7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18257791;P;31.1;-7.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18257814;P;31.3;-7.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18257836;P;31.5;-7.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18258641;P;31.3;-4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18261635;P;31.6;-8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18267317;P;31.2;-7.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18267323;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18267325;P;31.5;-7.5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18273478;P;31.4;-6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18283974;P;31.1;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18283986;P;31.1;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18283989;P;31.2;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18284165;P;31.4;-4.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18284197;P;31.2;-4.3
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18285339;P;29.2;-9.2
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18285752;P;29.2;-9.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18285774;P;29.2;-9.2
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18285854;P;29.2;-9.2
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18285952;P;29.1;-8.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18285960;P;29.2;-9.2
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18285968;P;29.2;-9.2
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18286031;P;29.2;-9.2
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18286442;P;28.8;-9.8
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18286446;P;29;-9.6
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18286455;P;28.8;-9.8
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18286463;P;28.8;-9.8
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18289933;P;29.3;-8.3
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18289943;P;28.8;-9.8
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18289988;P;28.8;-9.8
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18290136;P;28.8;-9.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18290283;P;31.3;-4.1
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18290307;P;28.9;-10.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18290322;P;31.5;-5.1
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18290344;P;31.3;-5.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18292909;P;30.1;-9.7
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18292912;P;28.5;-10.5
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18292921;P;28.5;-9.9
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18292923;P;28.6;-9.4
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18292926;P;27.9;-10
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18293433;P;29.7;-8
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18293440;P;29.5;-8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18296165;P;31;-6.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18297498;P;31.2;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18297503;P;31.2;-4.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18297513;P;31.3;-4.3
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18297523;P;31.3;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18297530;P;31.2;-3.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18299628;P;30.9;-6.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18303325;P;31.8;-4.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18303336;P;31.5;-5.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18307836;P;31.5;-6
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L18308842;P;35.8;-5.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18309466;P;30.9;-6.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18309511;P;31.2;-5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18312808;P;33.5;-5.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18313435;P;30.9;-7.2
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18316240;P;29.9;-7.3
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18316597;P;30;-8.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18318499;P;30.4;-8.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18319135;P;30.2;-8.5
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18319411;P;29.9;-7.3
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18319536;P;29.9;-7.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18322559;P;31.3;-6.1
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18322667;P;30.4;-8.7
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18322669;P;29.9;-7.3
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18322673;P;29.8;-8
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L18322688;P;29.9;-7.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18322690;P;30;-8.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18323334;P;30.4;-8.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18327375;P;30.7;-9.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18327959;P;33.9;-5.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18329197;P;30.4;-8.7
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18334494;P;33.4;-5.2
Morocco;MA;Tadla-Azilal            ;MA-12;;;L18334502;P;32.3;-6.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L1833786 ;P;31.4;-7.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L1833787 ;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L1833788 ;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L1833790 ;P;31.4;-7.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L1833797 ;P;31.3;-7.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18341747;P;30;-9.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18344510;P;31.4;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18344528;P;31.5;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18344539;P;31.5;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18344548;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18344573;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18344801;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18344844;P;31.5;-8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18345847;P;31.4;-5.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18346171;P;30.4;-8.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18346207;P;30.6;-8.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18351429;P;31.3;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18351433;P;31.3;-7.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18351483;P;31.2;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18352024;P;31.5;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18352029;P;31.5;-7.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18352035;P;31.5;-7.4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18352047;P;31.3;-4.4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18352048;P;31.2;-4.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18352051;P;31.6;-5.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18352057;P;31.4;-6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18352064;P;31;-6.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18352075;P;31.2;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18352079;P;31.2;-3.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18352085;P;31.3;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18352091;P;31.3;-4.3
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18352100;P;31.7;-4.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18352147;P;31.2;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18352151;P;31.2;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18352155;P;31.3;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18352172;P;31.2;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18352184;P;31.3;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18352387;P;31.4;-7.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18354044;P;31.3;-7.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18354054;P;31.5;-7.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18354058;P;31.4;-7.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18354071;P;31.5;-7.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18354418;P;31.1;-7.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18356761;P;30.9;-6.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18356771;P;30.9;-7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18360112;P;31;-6.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18360144;P;31;-6.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18361330;P;31.8;-4.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18361342;P;31.6;-5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18361362;P;31.4;-5.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18363027;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18363284;P;31.6;-8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18368062;P;31.2;-7.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18368142;P;30.9;-6.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18368197;P;31.3;-6.1
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18368388;P;31.4;-5.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18368415;P;31.4;-5.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18368436;P;31.4;-5.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18368583;P;31.5;-5.5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18368587;P;31;-7.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18368652;P;31.5;-5.5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L18368749;P;31.1;-7.3
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18370254;P;31.5;-5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18370292;P;31.5;-7.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18370308;P;31.4;-7.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18370641;P;31.6;-8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18371846;P;31.5;-4.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18372193;P;31.5;-4.4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18372875;P;31.4;-4.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18372944;P;31.4;-4.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18373138;P;31.3;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L18373550;P;31.8;-4.2
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L18379818;P;31.6;-8
